"user_id","age","num_clicks","num_sessions","avg_session_duration","gender","marital_status","has_children","home_country","home_city","num_trips","num_flights","total_money_spent_hotel","avg_distance_flown","customer_segmentation","perk_per_group"
"494704","43","243","9","201.56","M","Married","No","canada","quebec","7","12","2167","1449.46","Frequent Traveler","No Cancellation Fee"
"494985","49","200","9","165.33","F","Non_Married","No","canada","winnipeg","7","11","3951","2076.56","Frequent Traveler","No Cancellation Fee"
"495029","45","280","10","648.15","F","Married","No","usa","houston","5","8","1372.60","1829.15","Frequent Traveler","No Cancellation Fee"
"495042","48","219","9","181.11","F","Married","No","usa","los angeles","6","10","3148.7","3163.44","Frequent Traveler","No Cancellation Fee"
"495080","34","158","10","117.00","F","Married","No","usa","fresno","1","2","291.75","1217.68","Couple Travelers","One Night Free Hotel with Flight"
"495272","33","130","10","97.40","F","Non_Married","No","usa","tucson","4","6","2629.4","1951.29","Regular Travelers","Free hotel Meal"
"495272","33","130","10","97.40","F","Non_Married","No","usa","tucson","4","6","2629.4","1951.29","Regular Travelers","Regular Traveler"
"495272","33","130","10","97.40","F","Non_Married","No","usa","tucson","4","6","2629.4","1951.29","Solo","Free hotel Meal"
"495272","33","130","10","97.40","F","Non_Married","No","usa","tucson","4","6","2629.4","1951.29","Solo","Regular Traveler"
"495273","31","239","10","177.00","F","Non_Married","No","canada","edmonton","6","8","6296.30","2207.76","Frequent Traveler","No Cancellation Fee"
"495386","55","145","9","120.22","F","Married","Yes","canada","edmonton","4","8","1407.6","2115.89","Frequent Traveler","No Cancellation Fee"
"495482","36","260","10","192.70","F","Married","No","usa","dallas","5","8","3634.10","2029.23","Frequent Traveler","No Cancellation Fee"
"495592","55","167","10","123.90","M","Married","Yes","usa","fort worth","1","2","486","849.57","Family Travelers","Exlcusive Discount"
"495603","29","163","9","134.11","F","Married","No","usa","san francisco","6","10","5771","2265.13","Frequent Traveler","No Cancellation Fee"
"495727","48","211","9","175.44","F","Married","No","usa","san diego","7","13","4177.2","2522.86","Frequent Traveler","No Cancellation Fee"
"496016","43","223","9","185.56","F","Married","No","usa","new york","5","10","1732.70","1173.46","Frequent Traveler","No Cancellation Fee"
"496074","30","101","9","83.78","F","Non_Married","No","usa","boston","1","2","1325","1377.43","Regular Travelers","Free hotel Meal"
"496074","30","101","9","83.78","F","Non_Married","No","usa","boston","1","2","1325","1377.43","Regular Travelers","Regular Traveler"
"496074","30","101","9","83.78","F","Non_Married","No","usa","boston","1","2","1325","1377.43","Solo","Free hotel Meal"
"496074","30","101","9","83.78","F","Non_Married","No","usa","boston","1","2","1325","1377.43","Solo","Regular Traveler"
"496273","55","166","10","124.90","F","Married","No","usa","los angeles","5","8","1359.40","3145.64","Frequent Traveler","No Cancellation Fee"
"496286","40","200","9","163.67","M","Non_Married","No","usa","seattle","3","6","1062","2508.29","Group Travelers","One Night Free Hotel with Flight"
"496332","46","170","9","140.22","F","Non_Married","No","usa","new york","5","9","4955","2176.53","Frequent Traveler","No Cancellation Fee"
"496382","43","149","10","110.80","F","Non_Married","No","usa","louisville","4","7","1848","1279.33","Group Travelers","One Night Free Hotel with Flight"
"496408","44","448","11","822.73","F","Non_Married","No","usa","fresno","6","11","1653","1973.79","Frequent Traveler","No Cancellation Fee"
"496566","47","151","9","125.67","F","Non_Married","No","canada","montreal","5","8","4504","1788.59","Frequent Traveler","No Cancellation Fee"
"496899","23","227","10","233.28","F","Non_Married","No","usa","new york","2","4","1416","1354.56","Regular Travelers","Free hotel Meal"
"496899","23","227","10","233.28","F","Non_Married","No","usa","new york","2","4","1416","1354.56","Regular Travelers","Regular Traveler"
"496899","23","227","10","233.28","F","Non_Married","No","usa","new york","2","4","1416","1354.56","Solo","Free hotel Meal"
"496899","23","227","10","233.28","F","Non_Married","No","usa","new york","2","4","1416","1354.56","Solo","Regular Traveler"
"496972","35","141","10","105.80","F","Non_Married","No","usa","dallas","4","6","698","1777.71","Regular Travelers","Free hotel Meal"
"496972","35","141","10","105.80","F","Non_Married","No","usa","dallas","4","6","698","1777.71","Regular Travelers","Regular Traveler"
"496972","35","141","10","105.80","F","Non_Married","No","usa","dallas","4","6","698","1777.71","Solo","Free hotel Meal"
"496972","35","141","10","105.80","F","Non_Married","No","usa","dallas","4","6","698","1777.71","Solo","Regular Traveler"
"497042","56","256","10","187.80","F","Married","Yes","usa","fresno","5","9","1020","3342.53","Frequent Traveler","No Cancellation Fee"
"497077","43","579","9","1797.45","F","Non_Married","No","usa","san jose","5","8","4672.70","4875.97","Frequent Traveler","No Cancellation Fee"
"497108","48","124","9","102.56","F","Non_Married","No","usa","nashville","4","8","372","1589.48","Frequent Traveler","No Cancellation Fee"
"497225","48","155","9","128.78","F","Married","No","usa","phoenix","6","11","3139","1800.43","Frequent Traveler","No Cancellation Fee"
"497475","47","104","10","78.50","F","Married","No","usa","corpus christi","4","8","340","6804.60","Frequent Traveler","No Cancellation Fee"
"497615","46","173","9","142.11","F","Non_Married","Yes","canada","toronto","4","6","3533","1625.89","Family Travelers","Exlcusive Discount"
"497678","43","169","10","125.20","F","Married","No","usa","houston","3","6","862.8","2358.85","Couple Travelers","One Night Free Hotel with Flight"
"497680","41","133","9","112.11","F","Non_Married","Yes","usa","new york","4","6","2545.6","2440.19","Family Travelers","Exlcusive Discount"
"497829","56","165","9","136.56","M","Non_Married","Yes","usa","baltimore","2","4","538.70","3312.27","Family Travelers","Exlcusive Discount"
"497915","39","152","9","125.22","F","Married","No","usa","tucson","5","10","2174.75","1576.53","Frequent Traveler","No Cancellation Fee"
"498154","45","93","9","77.00","F","Married","No","usa","akron","3","6","316","1576.54","Couple Travelers","One Night Free Hotel with Flight"
"498199","46","140","9","116.22","F","Married","No","usa","kansas city","4","6","1909","1198.80","Couple Travelers","One Night Free Hotel with Flight"
"498287","42","190","9","158.78","M","Non_Married","No","usa","san francisco","6","12","1851","1738.04","Frequent Traveler","No Cancellation Fee"
"498298","18","146","9","120.89","F","Non_Married","No","usa","fort worth","4","2","5664.00","1701.43","Regular Travelers","Free hotel Meal"
"498298","18","146","9","120.89","F","Non_Married","No","usa","fort worth","4","2","5664.00","1701.43","Regular Travelers","Regular Traveler"
"498298","18","146","9","120.89","F","Non_Married","No","usa","fort worth","4","2","5664.00","1701.43","Solo","Free hotel Meal"
"498298","18","146","9","120.89","F","Non_Married","No","usa","fort worth","4","2","5664.00","1701.43","Solo","Regular Traveler"
"498357","45","171","9","141.78","F","Non_Married","No","usa","new york","6","9","3403.8","2387.11","Frequent Traveler","No Cancellation Fee"
"498363","49","127","9","105.78","F","Non_Married","No","canada","london","3","5","842.00","1668.67","Group Travelers","One Night Free Hotel with Flight"
"498500","50","416","9","977.44","F","Married","Yes","usa","sacramento","4","6","1647.4","2415.27","Group Travelers","One Night Free Hotel with Flight"
"498574","38","124","9","104.00","F","Married","No","usa","columbus","4","6","2213","1157.06","Couple Travelers","One Night Free Hotel with Flight"
"498607","43","141","9","115.89","F","Married","No","canada","winnipeg","2","4","345","2159.77","Group Travelers","One Night Free Hotel with Flight"
"498665","37","283","9","421.60","F","Non_Married","No","canada","montreal","7","13","5569","1482.38","Frequent Traveler","No Cancellation Fee"
"498857","38","152","9","125.44","F","Married","No","usa","spokane","4","8","743","2127.58","Frequent Traveler","No Cancellation Fee"
"498931","59","105","9","87.67","F","Married","Yes","usa","baltimore","3","6","4704","1723.50","Family Travelers","Exlcusive Discount"
"499028","37","136","10","100.60","F","Married","No","usa","indianapolis","3","6","1130","760.15","Couple Travelers","One Night Free Hotel with Flight"
"499038","31","131","9","109.44","F","Non_Married","No","usa","richmond","4","6","4076","2230.75","Regular Travelers","Free hotel Meal"
"499038","31","131","9","109.44","F","Non_Married","No","usa","richmond","4","6","4076","2230.75","Regular Travelers","Regular Traveler"
"499038","31","131","9","109.44","F","Non_Married","No","usa","richmond","4","6","4076","2230.75","Solo","Free hotel Meal"
"499038","31","131","9","109.44","F","Non_Married","No","usa","richmond","4","6","4076","2230.75","Solo","Regular Traveler"
"499252","40","185","9","152.89","F","Married","No","usa","chicago","2","4","780","1124.84","Couple Travelers","One Night Free Hotel with Flight"
"499313","46","131","9","108.67","F","Non_Married","No","usa","new york","2","4","700","2143.48","Regular Travelers","Free hotel Meal"
"499313","46","131","9","108.67","F","Non_Married","No","usa","new york","2","4","700","2143.48","Regular Travelers","Regular Traveler"
"499313","46","131","9","108.67","F","Non_Married","No","usa","new york","2","4","700","2143.48","Solo","Free hotel Meal"
"499313","46","131","9","108.67","F","Non_Married","No","usa","new york","2","4","700","2143.48","Solo","Regular Traveler"
"499366","48","177","9","147.00","F","Non_Married","No","canada","quebec","5","10","2702","2274.08","Frequent Traveler","No Cancellation Fee"
"499375","43","171","9","140.00","F","Non_Married","No","canada","winnipeg","6","12","2286.4","2233.59","Frequent Traveler","No Cancellation Fee"
"499379","66","143","10","106.20","F","Married","No","usa","reno","2","2","648.0","2872.27","Couple Travelers","One Night Free Hotel with Flight"
"499461","51","165","9","136.33","F","Non_Married","No","usa","amarillo","3","6","1134.60","1443.85","Business Traveler","Free Checking Bag"
"499475","39","156","9","129.67","F","Married","No","usa","oakland","3","6","1049","1075.38","Couple Travelers","One Night Free Hotel with Flight"
"499633","32","194","9","160.78","F","Non_Married","No","usa","dallas","6","9","1792.30","2040.92","Frequent Traveler","No Cancellation Fee"
"499634","36","157","10","117.40","F","Non_Married","Yes","usa","amarillo","2","4","366","1255.82","Family Travelers","Exlcusive Discount"
"499669","32","86","11","58.64","F","Married","Yes","usa","corpus christi","1","1","572","1978.50","Family Travelers","Exlcusive Discount"
"499751","53","226","10","168.10","F","Married","No","canada","vancouver","4","6","3405","2519.57","Couple Travelers","One Night Free Hotel with Flight"
"499780","37","369","9","304.00","F","Non_Married","Yes","canada","toronto","1","2","2560","540.00","Family Travelers","Exlcusive Discount"
"499810","46","136","10","102.20","M","Married","No","usa","cincinnati","4","6","4124.4","1746.56","Group Travelers","One Night Free Hotel with Flight"
"499847","50","242","11","164.18","F","Married","Yes","usa","oklahoma city","3","6","1865","1697.40","Group Travelers","One Night Free Hotel with Flight"
"499979","50","211","11","142.73","F","Married","No","canada","toronto","6","12","1863.30","2355.51","Frequent Traveler","No Cancellation Fee"
"499990","37","375","9","901.99","F","Non_Married","No","usa","new york","4","8","1533","3212.19","Frequent Traveler","No Cancellation Fee"
"500078","47","157","9","129.44","F","Married","No","canada","ottawa","3","6","668","772.69","Couple Travelers","One Night Free Hotel with Flight"
"500196","52","146","9","120.11","F","Married","No","canada","calgary","2","4","407","2309.04","Group Travelers","One Night Free Hotel with Flight"
"500243","25","125","10","92.90","F","Non_Married","No","usa","philadelphia","2","4","1782","2581.98","Group Travelers","One Night Free Hotel with Flight"
"500257","45","84","9","69.56","F","Non_Married","No","usa","new york","3","6","656.05","1996.71","Business Traveler","Free Checking Bag"
"500288","18","99","9","80.33","F","Non_Married","Yes","usa","st. petersburg","1","2","1080","1675.49","Group Travelers","One Night Free Hotel with Flight"
"500299","20","86","9","71.67","F","Non_Married","No","usa","san antonio","2","2","360","2008.33","Regular Travelers","Free hotel Meal"
"500299","20","86","9","71.67","F","Non_Married","No","usa","san antonio","2","2","360","2008.33","Regular Travelers","Regular Traveler"
"500299","20","86","9","71.67","F","Non_Married","No","usa","san antonio","2","2","360","2008.33","Solo","Free hotel Meal"
"500299","20","86","9","71.67","F","Non_Married","No","usa","san antonio","2","2","360","2008.33","Solo","Regular Traveler"
"500493","42","115","10","85.70","F","Non_Married","Yes","usa","chicago","3","4","7025","1879.02","Group Travelers","One Night Free Hotel with Flight"
"500532","38","118","9","97.89","F","Married","Yes","canada","ottawa","2","2","658","541.26","Family Travelers","Exlcusive Discount"
"500646","48","127","9","104.00","F","Married","No","usa","indianapolis","4","4","3705.2000000000003542","1386.73","Couple Travelers","One Night Free Hotel with Flight"
"500745","29","163","9","134.22","F","Non_Married","No","canada","toronto","5","6","3072.80","2309.22","Regular Travelers","Free hotel Meal"
"500745","29","163","9","134.22","F","Non_Married","No","canada","toronto","5","6","3072.80","2309.22","Regular Travelers","Regular Traveler"
"500745","29","163","9","134.22","F","Non_Married","No","canada","toronto","5","6","3072.80","2309.22","Solo","Free hotel Meal"
"500745","29","163","9","134.22","F","Non_Married","No","canada","toronto","5","6","3072.80","2309.22","Solo","Regular Traveler"
